,inc0,inc1,incdiff,lats,lngs,pop0,pop1,popdiff
4792,55478655147814.08,39197548385894.36,-16281106761919.719,42.33449935913086,-83.33756256103516,1834876918.1958368,1658413073.0878093,-176463845.10802746
4793,63983386011947.09,43743059999342.98,-20240326012604.117,42.33449935913086,-83.31600189208984,2024046502.2016253,1914438372.848042,-109608129.35358334
4794,68040809392771.56,44655347958057.26,-23385461434714.305,42.33449935913086,-83.29444122314453,2031985802.8082325,2014227035.6677458,-17758767.140486717
4795,59730539818797.766,43297154136734.7,-16433385682063.062,42.33449935913086,-83.27288055419922,1862913025.1232543,1906406165.033543,43493139.91028881
4796,46747965170417.54,32701421428355.29,-14046543742062.25,42.33449935913086,-83.25132751464844,1388129650.8807018,1368348862.9278753,-19780787.9528265
4797,50005284203969.03,27437139772709.664,-22568144431259.367,42.33449935913086,-83.22976684570312,2169966007.9612427,1930756647.852467,-239209360.10877562
4798,39815622105236.88,25446851725014.992,-14368770380221.89,42.33449935913086,-83.20820617675781,1958438587.2025928,1982985804.1881928,24547216.985599995
4799,71239398671731.97,47370564425104.836,-23868834246627.133,42.33449935913086,-83.1866455078125,3719455834.301118,3841140038.504513,121684204.20339489
4800,46575433101160.1,26044178359066.258,-20531254742093.844,42.33449935913086,-83.16508483886719,2776447735.8319755,2607233188.085971,-169214547.74600458
4801,47433500999817.79,24771327001750.336,-22662173998067.453,42.33449935913086,-83.14352416992188,3297976994.376688,2593981689.3548937,-703995305.0217943
4802,43385220528206.26,23114222153332.992,-20270998374873.266,42.33449935913086,-83.12196350097656,3003444820.613794,2394258931.0489516,-609185889.5648422
4803,27631925690371.824,14444480104017.475,-13187445586354.35,42.33449935913086,-83.10041046142578,1759676273.990393,1320209770.313221,-439466503.67717195
4804,25741863243060.82,18393389270842.33,-7348473972218.492,42.33449935913086,-83.07884979248047,1253196832.6532402,1255760421.0802758,2563588.42703557
4805,40111147743644.41,35374294266841.51,-4736853476802.898,42.33449935913086,-83.05728912353516,1974859407.7211027,1471500561.2078211,-503358846.5132816
4806,3144537678235.506,2540115480968.1274,-604422197267.3784,42.33449935913086,-79.56463623046875,146531872.51007637,139146490.51407033,-7385381.996006042
4807,1329075763277.4355,1503690772705.863,174615009428.4275,42.33449935913086,-79.54307556152344,67365866.0854286,67029772.59236492,-336093.4930636734
4808,1105552129081.484,1206042118846.0354,100489989764.55151,42.33449935913086,-79.47840118408203,60122728.05411388,56667160.330403395,-3455567.723710485
4809,2102830869439.222,2427808157491.691,324977288052.469,42.31293869018555,-85.77379608154297,65732283.652585626,82864105.98330152,17131822.330715895
4810,3973661788624.967,3248124922750.554,-725536865874.4126,42.31293869018555,-85.75223541259766,84941201.82830237,94346744.01997134,9405542.191668972
4811,3973661788624.967,3248124922750.554,-725536865874.4126,42.31293869018555,-85.73067474365234,84941201.82830237,94346744.01997134,9405542.191668972
4812,5618321344364.411,5659740773496.273,41419429131.862305,42.31293869018555,-85.70911407470703,113003986.61316197,131524842.18835333,18520855.575191364
4813,8108003704560.595,9310440045706.223,1202436341145.628,42.31293869018555,-85.68755340576172,155485374.33442456,187804973.15676314,32319598.82233858
4814,7990428124227.338,8403434437109.079,413006312881.7412,42.31293869018555,-85.6659927368164,184657163.77864593,252696904.90442735,68039741.12578142
4815,21461163323826.094,17274489950637.94,-4186673373188.1543,42.31293869018555,-85.64443969726562,646013357.5127172,658265183.0740045,12251825.561287284
